time, number of rows, filesize (MB)
2024-02-13 11:40:58.628217, 5507277, 2513.031168
2024-02-13 11:42:59.284456, 5508265, 2513.485824
2024-02-13 11:44:57.056465, 5509095, 2513.862656
2024-02-13 11:46:58.442428, 5510253, 2514.39104
2024-02-13 11:48:58.922310, 5511240, 2514.849792
2024-02-13 11:50:56.899928, 5512216, 2515.29216
2024-02-13 11:52:58.875406, 5513342, 2515.80416
2024-02-13 11:54:58.953240, 5514143, 2516.168704
2024-02-13 11:56:57.393843, 5515118, 2516.619264
2024-02-13 11:58:59.780694, 5516253, 2517.13536
2024-02-13 12:00:57.038178, 5517220, 2517.573632
2024-02-13 12:02:58.176890, 5518342, 2518.089728
2024-02-13 12:04:59.975398, 5519140, 2518.450176
2024-02-13 12:07:01.259792, 5520107, 2518.892544
2024-02-13 12:08:59.145991, 5521082, 2519.339008
2024-02-13 12:10:58.662390, 5522082, 2519.793664
2024-02-13 12:13:01.100061, 5523268, 2520.334336
2024-02-13 12:14:59.505073, 5524103, 2520.71936
2024-02-13 12:16:59.472642, 5525296, 2521.260032
2024-02-13 12:19:00.161069, 5526517, 2521.817088
2024-02-13 12:21:03.010259, 5527746, 2522.382336
2024-02-13 12:22:58.575351, 5528809, 2522.865664
2024-02-13 12:25:02.313579, 5529709, 2523.275264
2024-02-13 12:27:01.448566, 5530784, 2523.766784
2024-02-13 12:29:00.681691, 5531864, 2524.258304
2024-02-13 12:31:00.707203, 5533134, 2524.83584
2024-02-13 12:33:01.036703, 5534421, 2525.425664
2024-02-13 12:35:03.448409, 5535513, 2525.925376
2024-02-13 12:37:00.822631, 5536615, 2526.425088
2024-02-13 12:39:01.117645, 5537897, 2527.014912
2024-02-13 12:41:01.889847, 5539180, 2527.596544
2024-02-13 12:43:01.517697, 5540459, 2528.182272
2024-02-13 12:44:59.425384, 5541562, 2528.68608
2024-02-13 12:47:02.054184, 5542864, 2529.275904
2024-02-13 12:49:01.873325, 5544148, 2529.865728
2024-02-13 12:51:04.657949, 5545453, 2530.459648
2024-02-13 12:53:04.009747, 5546575, 2530.975744
2024-02-13 12:55:04.191799, 5547512, 2531.401728
2024-02-13 12:57:01.868888, 5548654, 2531.92192
2024-02-13 12:59:05.099398, 5550006, 2532.540416
2024-02-13 13:01:04.519574, 5551159, 2533.064704
2024-02-13 13:03:03.074905, 5552309, 2533.588992
2024-02-13 13:05:03.325891, 5553242, 2534.019072
2024-02-13 13:07:02.410448, 5554362, 2534.526976
2024-02-13 13:09:04.877317, 5555665, 2535.120896
2024-02-13 13:11:02.911767, 5556780, 2535.632896
2024-02-13 13:13:04.237765, 5558078, 2536.22272
2024-02-13 13:15:03.929733, 5559009, 2536.644608
2024-02-13 13:17:04.831803, 5560328, 2537.250816
2024-02-13 13:19:04.270140, 5561636, 2537.844736
2024-02-13 13:21:06.591013, 5562952, 2538.446848
2024-02-13 13:23:06.661887, 5564082, 2538.962944
2024-02-13 13:25:07.069208, 5564995, 2539.37664
2024-02-13 13:27:06.964700, 5566114, 2539.892736
2024-02-13 13:29:05.863918, 5567255, 2540.412928
2024-02-13 13:31:05.555892, 5568419, 2540.941312
2024-02-13 13:33:05.805345, 5569820, 2541.584384
2024-02-13 13:35:07.629031, 5570816, 2542.034944
2024-02-13 13:37:07.331549, 5572038, 2542.592
2024-02-13 13:39:06.722252, 5573249, 2543.149056
2024-02-13 13:41:07.425107, 5574482, 2543.710208
2024-02-13 13:43:06.372874, 5575730, 2544.279552
2024-02-13 13:45:06.675803, 5576773, 2544.754688
2024-02-13 13:47:09.776117, 5578299, 2545.451008
2024-02-13 13:49:08.441916, 5579630, 2546.061312
2024-02-13 13:51:07.975547, 5580968, 2546.66752
2024-02-13 13:53:09.393317, 5582514, 2547.376128
2024-02-13 13:55:07.994503, 5583603, 2547.871744
2024-02-13 13:57:10.376246, 5585149, 2548.576256
2024-02-13 13:59:09.949281, 5586494, 2549.190656
2024-02-13 14:01:08.211832, 5587880, 2549.82144
2024-02-13 14:03:09.957212, 5589576, 2550.59968
2024-02-13 14:05:11.796593, 5590774, 2551.144448
2024-02-13 14:07:10.917372, 5592293, 2551.840768
2024-02-13 14:09:09.022213, 5593831, 2552.537088
2024-02-13 14:11:10.971993, 5595662, 2553.376768
2024-02-13 14:13:11.289828, 5597263, 2554.105856
2024-02-13 14:15:11.699363, 5598592, 2554.712064
2024-02-13 14:17:10.834211, 5600230, 2555.457536
2024-02-13 14:19:07.543928, 5601863, 2556.207104
2024-02-13 14:21:10.369426, 5603787, 2557.083648
2024-02-13 14:23:10.435205, 5605470, 2557.853696
2024-02-13 14:25:10.377749, 5606859, 2558.48448
2024-02-13 14:27:09.184784, 5608582, 2559.270912
2024-02-13 14:29:08.964916, 5610590, 2560.188416
2024-02-13 14:31:08.416294, 5612622, 2561.114112
2024-02-13 14:33:10.052241, 5614671, 2562.048
2024-02-13 14:35:10.317268, 5616150, 2562.715648
2024-02-13 14:37:10.535866, 5617988, 2563.555328
2024-02-13 14:39:09.900725, 5619865, 2564.411392
2024-02-13 14:41:12.589958, 5622107, 2565.435392
2024-02-13 14:43:11.378754, 5624044, 2566.320128
2024-02-13 14:45:11.644538, 5625658, 2567.053312
2024-02-13 14:47:10.824393, 5627612, 2567.94624
2024-02-13 14:49:11.910816, 5629880, 2568.978432
2024-02-13 14:51:14.171798, 5632130, 2570.006528
2024-02-13 14:53:12.173470, 5634049, 2570.887168
2024-02-13 14:55:14.987997, 5635916, 2571.73504
2024-02-13 14:57:14.629022, 5637771, 2572.582912
2024-02-13 14:59:14.832266, 5639617, 2573.422592
2024-02-13 15:01:14.757567, 5641451, 2574.262272
2024-02-13 15:03:13.914201, 5643286, 2575.101952
2024-02-13 15:05:15.298616, 5644841, 2575.806464
2024-02-13 15:07:13.537081, 5646746, 2576.678912
2024-02-13 15:09:13.724419, 5648959, 2577.682432
2024-02-13 15:11:14.345621, 5651141, 2578.67776
2024-02-13 15:13:16.746249, 5653323, 2579.677184
2024-02-13 15:15:15.592120, 5654890, 2580.389888
2024-02-13 15:17:14.723978, 5656767, 2581.245952
2024-02-13 15:19:15.645322, 5658955, 2582.24128
2024-02-13 15:21:17.582864, 5661169, 2583.252992
2024-02-13 15:23:19.113677, 5663070, 2584.121344
2024-02-13 15:25:14.097616, 5664927, 2584.969216
2024-02-13 15:27:19.414869, 5667078, 2585.952256
2024-02-13 15:29:17.320912, 5668908, 2586.783744
2024-02-13 15:31:18.498848, 5670736, 2587.619328
2024-02-13 15:33:19.103810, 5672560, 2588.454912
2024-02-13 15:35:18.544992, 5674077, 2589.14304
2024-02-13 15:37:19.127965, 5675920, 2589.986816
2024-02-13 15:39:18.945186, 5677767, 2590.826496
2024-02-13 15:41:18.941449, 5679605, 2591.666176
2024-02-13 15:43:19.776513, 5681462, 2592.514048
2024-02-13 15:45:18.208761, 5682995, 2593.214464
2024-02-13 15:47:19.177634, 5684849, 2594.05824
2024-02-13 15:49:18.515961, 5686699, 2594.906112
2024-02-13 15:51:19.537721, 5688541, 2595.745792
2024-02-13 15:53:17.607049, 5690376, 2596.581376
2024-02-13 15:55:16.148040, 5691910, 2597.281792
2024-02-13 15:57:20.332036, 5694059, 2598.260736
2024-02-13 15:59:17.101982, 5695901, 2599.100416
2024-02-13 16:01:20.325145, 5698021, 2600.071168
2024-02-13 16:03:19.840039, 5699802, 2600.882176
2024-02-13 16:05:19.639846, 5701265, 2601.549824
2024-02-13 16:07:18.505194, 5703020, 2602.348544
2024-02-13 16:09:19.892902, 5704757, 2603.143168
2024-02-13 16:11:17.611583, 5706470, 2603.925504
2024-02-13 16:13:18.275277, 5708447, 2604.826624
2024-02-13 16:15:19.620652, 5709853, 2605.4656
2024-02-13 16:17:20.704145, 5711540, 2606.239744
2024-02-13 16:19:19.059619, 5713232, 2607.009792
2024-02-13 16:21:21.105863, 5714920, 2607.77984
2024-02-13 16:23:19.807199, 5716586, 2608.541696
2024-02-13 16:25:21.470481, 5717959, 2609.168384
2024-02-13 16:27:18.824436, 5719592, 2609.913856
2024-02-13 16:29:19.323704, 5721209, 2610.651136
2024-02-13 16:31:20.245817, 5722799, 2611.376128
2024-02-13 16:33:21.079974, 5724364, 2612.092928
2024-02-13 16:35:21.214598, 5725668, 2612.686848
2024-02-13 16:37:18.967857, 5727247, 2613.407744
2024-02-13 16:39:21.359200, 5728804, 2614.116352
2024-02-13 16:41:20.089347, 5730352, 2614.82496
2024-02-13 16:43:17.489992, 5731898, 2615.529472
2024-02-13 16:45:19.496687, 5733157, 2616.102912
2024-02-13 16:47:20.679039, 5734662, 2616.79104
2024-02-13 16:49:22.015835, 5736158, 2617.470976
2024-02-13 16:51:21.632555, 5737631, 2618.146816
2024-02-13 16:53:19.648862, 5739088, 2618.810368
2024-02-13 16:55:21.058035, 5740300, 2619.363328
2024-02-13 16:57:20.217502, 5741771, 2620.035072
2024-02-13 16:59:19.703799, 5742965, 2620.57984
2024-02-13 17:01:19.713424, 5744402, 2621.2352
2024-02-13 17:03:19.392641, 5745821, 2621.882368
2024-02-13 17:05:21.391630, 5746987, 2622.414848
2024-02-13 17:07:19.311789, 5748366, 2623.045632
2024-02-13 17:09:19.421808, 5749736, 2623.67232
2024-02-13 17:11:20.472225, 5751069, 2624.278528
2024-02-13 17:13:19.682089, 5752376, 2624.872448
2024-02-13 17:15:20.946166, 5753451, 2625.368064
2024-02-13 17:17:19.557503, 5754727, 2625.9456
2024-02-13 17:19:19.248726, 5755979, 2626.51904
2024-02-13 17:21:20.794225, 5757216, 2627.084288
2024-02-13 17:23:19.475435, 5758409, 2627.629056
2024-02-13 17:25:20.658087, 5759385, 2628.07552
2024-02-13 17:27:21.539905, 5760564, 2628.612096
2024-02-13 17:29:20.236485, 5761726, 2629.14048
2024-02-13 17:31:20.852875, 5762875, 2629.668864
2024-02-13 17:33:13.690639, 5764033, 2630.193152
2024-02-13 17:35:21.984133, 5765190, 2630.721536
2024-02-13 17:37:20.635570, 5766348, 2631.254016
2024-02-13 17:39:21.609954, 5767500, 2631.778304
2024-02-13 17:41:20.995606, 5768636, 2632.2944
2024-02-13 17:43:18.424524, 5769758, 2632.810496
2024-02-13 17:45:21.177741, 5770684, 2633.228288
2024-02-13 17:47:21.047730, 5771757, 2633.719808
2024-02-13 17:49:19.982581, 5772828, 2634.211328
2024-02-13 17:51:21.619794, 5773906, 2634.698752
2024-02-13 17:53:19.918418, 5774976, 2635.186176
2024-02-13 17:55:18.683258, 5775857, 2635.59168
2024-02-13 17:57:20.301918, 5777074, 2636.14464
2024-02-13 17:59:19.957284, 5778114, 2636.619776
2024-02-13 18:01:21.337269, 5779138, 2637.090816
2024-02-13 18:03:21.324378, 5780158, 2637.553664
2024-02-13 18:05:20.328172, 5781005, 2637.938688
2024-02-13 18:07:21.110075, 5782023, 2638.405632
2024-02-13 18:09:21.025547, 5783019, 2638.860288
2024-02-13 18:11:19.754691, 5784008, 2639.310848
2024-02-13 18:13:19.800910, 5784993, 2639.757312
2024-02-13 18:15:20.361022, 5785796, 2640.130048
2024-02-13 18:17:21.456958, 5786735, 2640.556032
2024-02-13 18:19:19.320357, 5787655, 2640.973824
2024-02-13 18:21:22.556133, 5788705, 2641.457152
2024-02-13 18:23:24.355457, 5789599, 2641.862656
2024-02-13 18:25:22.031805, 5790337, 2642.198528
2024-02-13 18:27:21.909614, 5791211, 2642.59584
2024-02-13 18:29:20.186561, 5792070, 2642.993152
2024-02-13 18:31:22.713629, 5793052, 2643.439616
2024-02-13 18:33:21.442680, 5793885, 2643.816448
2024-02-13 18:35:21.415444, 5794576, 2644.13184
2024-02-13 18:37:21.323826, 5795386, 2644.504576
2024-02-13 18:39:20.604188, 5796185, 2644.86912
2024-02-13 18:41:23.859096, 5797094, 2645.282816
2024-02-13 18:43:23.680520, 5797869, 2645.635072
2024-02-13 18:45:24.201228, 5798500, 2645.925888
2024-02-13 18:47:22.731505, 5799264, 2646.274048
2024-02-13 18:49:23.683082, 5800026, 2646.622208
2024-02-13 18:51:23.322816, 5800784, 2646.966272
2024-02-13 18:53:24.187916, 5801543, 2647.314432
2024-02-13 18:55:22.626606, 5802167, 2647.601152
2024-02-13 18:57:23.062816, 5802905, 2647.937024
2024-02-13 18:59:24.033427, 5803658, 2648.276992
2024-02-13 19:01:24.517799, 5804416, 2648.629248
2024-02-13 19:03:22.466232, 5805163, 2648.969216
2024-02-13 19:05:24.915596, 5805771, 2649.243648
2024-02-13 19:07:24.696259, 5806497, 2649.575424
2024-02-13 19:09:23.433798, 5807223, 2649.9072
2024-02-13 19:11:23.232894, 5807952, 2650.243072
2024-02-13 19:13:21.939869, 5808674, 2650.570752
2024-02-13 19:15:24.491648, 5809278, 2650.845184
2024-02-13 19:17:22.682236, 5809994, 2651.168768
2024-02-13 19:19:23.256158, 5810699, 2651.492352
2024-02-13 19:21:23.940258, 5811394, 2651.81184
2024-02-13 19:23:23.556582, 5812085, 2652.127232
2024-02-13 19:25:23.267705, 5812658, 2652.38528
2024-02-13 19:27:24.630985, 5813354, 2652.704768
2024-02-13 19:29:23.492109, 5814063, 2653.032448
2024-02-13 19:31:23.637568, 5814769, 2653.351936
2024-02-13 19:33:24.447420, 5815481, 2653.67552
2024-02-13 19:35:22.599103, 5816080, 2653.949952
2024-02-13 19:37:24.407434, 5816784, 2654.26944
2024-02-13 19:39:24.448541, 5817480, 2654.588928
2024-02-13 19:41:21.754790, 5818179, 2654.908416
2024-02-13 19:43:21.093988, 5818884, 2655.227904
2024-02-13 19:45:22.887752, 5819471, 2655.494144
2024-02-13 19:47:24.008005, 5820189, 2655.821824
2024-02-13 19:49:22.802376, 5820909, 2656.1536
2024-02-13 19:51:24.087331, 5821617, 2656.477184
2024-02-13 19:53:23.537767, 5822319, 2656.796672
2024-02-13 19:55:22.958278, 5822901, 2657.062912
2024-02-13 19:57:25.604555, 5823588, 2657.374208
2024-02-13 19:59:24.905005, 5824260, 2657.685504
2024-02-13 20:01:24.635148, 5824935, 2657.992704
2024-02-13 20:03:23.343665, 5825622, 2658.304
2024-02-13 20:05:25.037008, 5826197, 2658.566144
2024-02-13 20:07:24.951934, 5826875, 2658.873344
2024-02-13 20:09:24.948234, 5827553, 2659.18464
2024-02-13 20:11:23.768287, 5828226, 2659.49184
2024-02-13 20:13:26.171862, 5828898, 2659.79904
2024-02-13 20:15:23.429499, 5829459, 2660.052992
2024-02-13 20:17:24.744986, 5830137, 2660.368384
2024-02-13 20:19:23.915122, 5830813, 2660.675584
2024-02-13 20:21:21.541476, 5831477, 2660.974592
2024-02-13 20:23:23.728501, 5832244, 2661.326848
2024-02-13 20:25:24.622720, 5832780, 2661.568512
2024-02-13 20:27:22.435555, 5833409, 2661.859328
2024-02-13 20:29:24.309008, 5834027, 2662.141952
2024-02-13 20:31:24.666826, 5834642, 2662.42048
2024-02-13 20:33:26.547226, 5835251, 2662.699008
2024-02-13 20:35:24.253902, 5835749, 2662.924288
2024-02-13 20:37:23.934018, 5836342, 2663.194624
2024-02-13 20:39:24.852413, 5836922, 2663.46496
2024-02-13 20:41:26.936559, 5837501, 2663.727104
2024-02-13 20:43:23.699940, 5838069, 2663.985152
2024-02-13 20:45:24.483358, 5838549, 2664.20224
2024-02-13 20:47:23.337629, 5839120, 2664.464384
2024-02-13 20:49:24.415950, 5839680, 2664.718336
2024-02-13 20:51:24.165827, 5840244, 2664.98048
2024-02-13 20:53:25.293572, 5840797, 2665.230336
2024-02-13 20:55:23.359200, 5841242, 2665.435136
2024-02-13 20:57:25.409052, 5841769, 2665.672704
2024-02-13 20:59:24.716695, 5842293, 2665.910272
2024-02-13 21:01:23.379381, 5842814, 2666.14784
2024-02-13 21:03:23.326171, 5843340, 2666.3936
2024-02-13 21:05:21.917304, 5843786, 2666.594304
2024-02-13 21:07:23.588432, 5844408, 2666.876928
2024-02-13 21:09:24.969428, 5844931, 2667.118592
2024-02-13 21:11:24.891732, 5845450, 2667.352064
2024-02-13 21:13:23.200329, 5845975, 2667.593728
2024-02-13 21:15:25.419841, 5846409, 2667.794432
2024-02-13 21:17:25.919765, 5846930, 2668.032
2024-02-13 21:19:24.727995, 5847436, 2668.261376
2024-02-13 21:21:25.244686, 5847940, 2668.490752
2024-02-13 21:23:24.891188, 5848447, 2668.720128
2024-02-13 21:25:25.157044, 5848873, 2668.916736
2024-02-13 21:27:23.597498, 5849386, 2669.150208
2024-02-13 21:29:26.249776, 5849899, 2669.387776
2024-02-13 21:31:26.018280, 5850407, 2669.617152
2024-02-13 21:33:23.971269, 5850926, 2669.85472
2024-02-13 21:35:24.304076, 5851363, 2670.051328
2024-02-13 21:37:23.874535, 5851882, 2670.288896
2024-02-13 21:39:25.752978, 5852390, 2670.518272
2024-02-13 21:41:23.729138, 5852884, 2670.747648
2024-02-13 21:43:25.474727, 5853375, 2670.972928
2024-02-13 21:45:23.866108, 5853794, 2671.161344
2024-02-13 21:47:22.667072, 5854296, 2671.39072
2024-02-13 21:49:23.147313, 5854884, 2671.661056
2024-02-13 21:51:25.886083, 5855472, 2671.927296
2024-02-13 21:53:26.338988, 5855976, 2672.160768
2024-02-13 21:55:26.595321, 5856391, 2672.349184
2024-02-13 21:57:27.409223, 5856877, 2672.570368
2024-02-13 21:59:26.233653, 5857351, 2672.787456
2024-02-13 22:01:25.871172, 5857814, 2672.996352
2024-02-13 22:03:26.360385, 5858287, 2673.21344
2024-02-13 22:05:27.785449, 5858692, 2673.39776
2024-02-13 22:07:26.297281, 5859177, 2673.62304
2024-02-13 22:09:24.887883, 5859660, 2673.840128
2024-02-13 22:11:26.350005, 5860138, 2674.057216
2024-02-13 22:13:24.966477, 5860612, 2674.274304
2024-02-13 22:15:25.241436, 5861007, 2674.454528
2024-02-13 22:17:27.478547, 5861479, 2674.66752
2024-02-13 22:19:25.508565, 5861947, 2674.880512
2024-02-13 22:21:26.770967, 5862415, 2675.0976
2024-02-13 22:23:26.740021, 5862886, 2675.314688
2024-02-13 22:25:27.814285, 5863276, 2675.490816
2024-02-13 22:27:25.589916, 5863738, 2675.699712
2024-02-13 22:29:23.374810, 5864203, 2675.912704
2024-02-13 22:31:27.713450, 5864746, 2676.158464
2024-02-13 22:33:25.831010, 5865212, 2676.371456
2024-02-13 22:35:27.135137, 5865606, 2676.555776
2024-02-13 22:37:26.794838, 5866080, 2676.772864
2024-02-13 22:39:25.982546, 5866551, 2676.985856
2024-02-13 22:41:24.741503, 5867025, 2677.202944
2024-02-13 22:43:27.620521, 5867497, 2677.415936
2024-02-13 22:45:26.022717, 5867887, 2677.59616
2024-02-13 22:47:26.194625, 5868345, 2677.80096
2024-02-13 22:49:25.130780, 5868807, 2678.018048
2024-02-13 22:51:24.860718, 5869269, 2678.226944
2024-02-13 22:53:27.693041, 5869722, 2678.431744
2024-02-13 22:55:25.575672, 5870092, 2678.603776
2024-02-13 22:57:25.395211, 5870530, 2678.800384
2024-02-13 22:59:27.373635, 5870975, 2679.005184
2024-02-13 23:01:25.805439, 5871409, 2679.201792
2024-02-13 23:03:25.495471, 5871844, 2679.3984
2024-02-13 23:05:25.245362, 5872223, 2679.574528
2024-02-13 23:07:25.557163, 5872679, 2679.783424
2024-02-13 23:09:26.708732, 5873133, 2679.988224
2024-02-13 23:11:25.798683, 5873585, 2680.19712
2024-02-13 23:13:25.552373, 5874038, 2680.40192
2024-02-13 23:15:28.227171, 5874415, 2680.573952
2024-02-13 23:17:26.317127, 5874871, 2680.782848
2024-02-13 23:19:26.219765, 5875327, 2680.991744
2024-02-13 23:21:26.791452, 5875783, 2681.20064
2024-02-13 23:23:15.110411, 5876231, 2681.40544
2024-02-13 23:25:25.729377, 5876597, 2681.56928
2024-02-13 23:27:22.574230, 5877035, 2681.769984
2024-02-13 23:29:18.080782, 5877529, 2681.995264
2024-02-13 23:31:22.174238, 5878013, 2682.216448
2024-02-13 23:33:18.879457, 5878526, 2682.454016
2024-02-13 23:35:19.742462, 5878896, 2682.621952
2024-02-13 23:37:26.755629, 5879400, 2682.851328
2024-02-13 23:39:21.165492, 5879832, 2683.047936
2024-02-13 23:41:21.030520, 5880336, 2683.277312
2024-02-13 23:43:27.730851, 5880834, 2683.502592
2024-02-13 23:45:20.355432, 5881260, 2683.695104
2024-02-13 23:47:26.225353, 5881757, 2683.928576
2024-02-13 23:49:26.590628, 5882175, 2684.116992
2024-02-13 23:51:24.561536, 5882589, 2684.305408
2024-02-13 23:53:28.333302, 5883062, 2684.522496
2024-02-13 23:55:28.582163, 5883392, 2684.669952
2024-02-13 23:57:28.903951, 5883776, 2684.84608
2024-02-13 23:59:25.339266, 5884148, 2685.014016
2024-02-14 00:01:29.359997, 5884578, 2685.210624
2024-02-14 00:58:27.916626, 5884950, 2685.382656
2024-02-14 00:59:35.076990, 5884969, 2685.390848
2024-02-14 01:01:31.295025, 5885080, 2685.444096
2024-02-14 01:03:31.892747, 5885200, 2685.497344
2024-02-14 01:05:33.032230, 5885319, 2685.550592
2024-02-14 01:07:33.193049, 5885421, 2685.599744
2024-02-14 01:09:35.276820, 5885499, 2685.632512
2024-02-14 01:11:34.308803, 5885589, 2685.673472
2024-02-14 01:13:35.026756, 5885673, 2685.714432
2024-02-14 01:15:34.064364, 5885757, 2685.751296
2024-02-14 01:17:36.581566, 5885842, 2685.78816
2024-02-14 01:19:38.265108, 5885912, 2685.820928
2024-02-14 01:21:37.138753, 5885996, 2685.861888
2024-02-14 01:23:37.152333, 5886080, 2685.898752
2024-02-14 01:25:37.738816, 5886160, 2685.935616
2024-02-14 01:27:39.012840, 5886226, 2685.964288
2024-02-14 01:29:37.554732, 5886280, 2685.988864
2024-02-14 01:31:34.914248, 5886340, 2686.017536
2024-02-14 01:33:39.273557, 5886410, 2686.050304
2024-02-14 01:35:37.772599, 5886470, 2686.07488
2024-02-14 01:37:35.965864, 5886527, 2686.103552
2024-02-14 01:39:39.148526, 5886572, 2686.124032
2024-02-14 01:41:38.308964, 5886628, 2686.148608
2024-02-14 01:43:35.988320, 5886688, 2686.173184
2024-02-14 01:45:38.133849, 5886748, 2686.201856
2024-02-14 01:47:37.643620, 5886808, 2686.230528
2024-02-14 01:49:36.886797, 5886858, 2686.251008
2024-02-14 01:51:37.731915, 5886918, 2686.27968
2024-02-14 01:53:38.028332, 5886972, 2686.304256
2024-02-14 01:55:37.780852, 5887020, 2686.324736
2024-02-14 01:57:35.402507, 5887065, 2686.345216
2024-02-14 01:59:38.439884, 5887100, 2686.3616
2024-02-14 02:01:39.412220, 5887146, 2686.38208
2024-02-14 02:03:38.323974, 5887199, 2686.406656
2024-02-14 02:05:38.698787, 5887253, 2686.431232
2024-02-14 02:07:38.940485, 5887307, 2686.455808
2024-02-14 02:09:39.406200, 5887352, 2686.476288
2024-02-14 02:11:38.267991, 5887404, 2686.500864
2024-02-14 02:13:37.076350, 5887452, 2686.521344
2024-02-14 02:15:38.807160, 5887500, 2686.54592
2024-02-14 02:17:38.045576, 5887548, 2686.5664
2024-02-14 02:19:37.858282, 5887588, 2686.58688
2024-02-14 02:21:35.921566, 5887636, 2686.60736
2024-02-14 02:23:38.104558, 5887692, 2686.631936
2024-02-14 02:25:39.044156, 5887740, 2686.656512
2024-02-14 02:27:39.532080, 5887788, 2686.676992
2024-02-14 02:29:39.386568, 5887831, 2686.697472
2024-02-14 02:31:38.477159, 5887885, 2686.722048
2024-02-14 02:33:40.506903, 5887939, 2686.746624
2024-02-14 02:35:40.353985, 5887993, 2686.7712
2024-02-14 02:37:38.938570, 5888044, 2686.79168
2024-02-14 02:39:39.104958, 5888084, 2686.81216
2024-02-14 02:41:37.668931, 5888132, 2686.836736
